user_id,full_name,email,phone_number,registration_date,registration_channel,date_of_birth,gender,city,province,is_email_verified,is_phone_verified,account_status
USR01243,Kasiyah Sihombing,amalia02@gmail.com,08563248548,2026-05-20 19:11:48.779221,phone,2005-07-22,Male,Medan,Sumatera Utara,True,True,active
USR01244,Alika Samosir,irfan27@gmail.com,089783108701,2026-04-03 10:55:24.779221,phone,1973-10-03,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01245,Tgk. Bagas Gunawan,klaksmiwati@yahoo.com,082379959650,2025-12-24 23:27:28.779221,email,2003-12-07,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01246,Utama 92478,utama92478@gmail.com,081224071803,2026-04-11 05:49:28.779221,google,1988-06-02,Female,Medan,Sumatera Utara,False,False,active
USR01247,"dr. Jaswadi Sudiati, S.E.I",clarausada@yahoo.com,082360104145,2026-01-02 04:16:39.779221,google,1996-01-19,Male,Jakarta,DKI Jakarta,True,True,active
USR01248,Ulya 28148,ulya28148@mailinator.com,082375311205,2026-03-01 00:02:14.779221,facebook,1995-12-28,Male,Bandung,Jawa Barat,False,True,active
USR01249,Sakti Simbolon,oktavianititi@hotmail.com,082346317732,2026-03-07 00:49:11.779221,phone,1993-04-22,Male,Surabaya,Jawa Timur,True,True,active
USR01250,Gina Widodo,gina07@hotmail.com,087812900141,2026-03-30 17:38:45.779221,phone,1984-04-22,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01251,Safina 91217,safina91217@mailinator.com,085533237546,2026-05-06 14:43:12.779221,google,1971-06-16,Male,Makassar,Sulawesi Selatan,False,False,suspended
USR01252,"R. Titin Dongoran, M.Farm",iriana18@gmail.com,087782160493,2026-05-03 09:09:09.779221,google,1978-07-11,Female,Denpasar,Bali,True,True,active
USR01253,Puji 34949,puji34949@yopmail.com,08118127267,2026-05-05 02:49:37.779221,email,2002-04-21,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01254,Cut Qori Nurdiyanti,wawanmardhiyah@gmail.com,087714713027,2026-01-17 10:50:16.779221,facebook,1973-08-13,Male,Semarang,Jawa Tengah,True,True,active
USR01255,"Waluyo Nasyidah, S.E.",saefullahhendra@gmail.com,082173068008,2026-03-05 01:44:58.779221,facebook,2004-11-13,Male,Makassar,Sulawesi Selatan,True,True,active
USR01256,Chelsea Nasyidah,rangga90@yahoo.com,082248113094,2026-05-05 18:46:28.779221,phone,1967-01-06,Female,Denpasar,Bali,True,True,active
USR01257,Maman 94138,maman94138@mailinator.com,08562891078,2026-03-18 13:28:24.779221,facebook,1995-03-04,Male,Yogyakarta,DI Yogyakarta,False,True,active
USR01258,Heryanto Dongoran,prakosa41@gmail.com,085256799147,2026-01-29 09:02:24.779221,facebook,1972-03-10,Female,Bandung,Jawa Barat,True,True,active
USR01259,R.M. Edison Megantara,kajenirawan@gmail.com,089741224916,2026-05-31 16:43:57.779221,phone,1986-04-23,Male,Makassar,Sulawesi Selatan,True,True,active
USR01260,Rahman 99447,rahman99447@tempmail.com,081217596334,2025-12-28 09:00:15.779221,google,1976-12-11,Female,Medan,Sumatera Utara,False,False,active
USR01261,Luwes Simbolon,asmadihakim@yahoo.com,082283932265,2026-04-12 22:05:33.779221,google,1991-12-20,Female,Surabaya,Jawa Timur,True,True,active
USR01262,Galuh Megantara,qsinaga@yahoo.com,085195133201,2026-06-06 08:37:12.779221,google,1973-08-30,Female,Bandung,Jawa Barat,True,True,active
USR01263,Damar Permadi,azaleamelani@hotmail.com,081488837038,2026-04-29 19:16:38.779221,google,1991-08-20,Female,Denpasar,Bali,True,True,active
USR01264,Embuh Halim,wisnu86@gmail.com,089787086107,2026-02-26 00:30:57.779221,google,1998-05-19,Female,Medan,Sumatera Utara,True,True,active
USR01265,Asmianto 65112,asmianto65112@tempmail.com,087834900364,2026-01-29 11:24:16.779221,google,1993-02-28,Male,Medan,Sumatera Utara,False,True,active
USR01266,Rahmi 81608,rahmi81608@mailinator.com,08116125083,2025-12-28 06:43:48.779221,google,1981-05-03,Female,Yogyakarta,DI Yogyakarta,False,False,active
USR01267,Aris 71685,aris71685@gmail.com,085397617026,2026-01-07 10:08:16.779221,google,1983-10-01,Female,Jakarta,DKI Jakarta,True,True,active
USR01268,Drs. Mursita Januar,ichayulianti@gmail.com,082265580175,2026-04-28 02:30:30.779221,google,1986-02-28,Female,Bandung,Jawa Barat,True,True,active
USR01269,drg. Melinda Hutasoit,ediwahyudin@hotmail.com,088588301601,2025-12-15 01:38:34.779221,google,1976-11-16,Female,Jakarta,DKI Jakarta,True,True,active
USR01270,"Sutan Kawaya Anggraini, M.Pd",agunarto@yahoo.com,08112606916,2026-03-15 02:54:01.779221,google,2007-09-03,Male,Medan,Sumatera Utara,True,True,active
USR01271,Labuh 60575,labuh60575@yopmail.com,08562501145,2026-04-15 01:49:53.779221,google,1976-10-27,Male,Denpasar,Bali,True,True,active
USR01272,Abyasa 70949,abyasa70949@gmail.com,085578359248,2026-04-15 05:16:05.779221,phone,1969-07-11,Male,Yogyakarta,DI Yogyakarta,False,True,active
USR01273,Yoga 33377,yoga33377@tempmail.com,089847490735,2026-03-15 07:46:16.779221,phone,1984-01-11,Male,Surabaya,Jawa Timur,False,True,active
USR01274,Tgk. Zalindra Zulaika,otampubolon@gmail.com,08115308981,2026-02-06 12:14:32.779221,phone,2005-04-02,Male,Medan,Sumatera Utara,True,True,active
USR01275,"Drs. Intan Gunawan, S.E.",salahudincemani@yahoo.com,085949344015,2026-05-24 09:27:24.779221,google,1973-10-19,Male,Bandung,Jawa Barat,True,True,active
USR01276,Estiono 52176,estiono52176@mailinator.com,081334304645,2026-05-04 16:26:01.779221,google,2003-04-20,Male,Surabaya,Jawa Timur,True,False,active
USR01277,Mala Pranowo,wirda54@hotmail.com,082369871522,2026-05-12 22:31:58.779221,email,1996-03-28,Female,Denpasar,Bali,True,True,active
USR01278,Hesti Wijayanti,mahmud37@hotmail.com,082234512392,2026-02-28 16:47:35.779221,google,1987-10-13,Male,Makassar,Sulawesi Selatan,True,True,active
USR01279,Vino Mansur,sudiatiwawan@gmail.com,081420590155,2026-04-14 12:46:09.779221,phone,1966-01-31,Female,Denpasar,Bali,True,True,active
USR01280,"Cawuk Zulkarnain, M.Pd",iwijaya@gmail.com,08113247082,2026-01-30 12:15:40.779221,phone,1970-09-15,Female,Makassar,Sulawesi Selatan,True,True,active
USR01281,Genta 4956,genta4956@yopmail.com,081387171497,2026-03-23 07:03:35.779221,google,1967-07-16,Female,Surabaya,Jawa Timur,True,False,active
USR01282,Usyi 99380,usyi99380@tempmail.com,081981921995,2026-03-12 00:30:21.779221,google,1995-09-22,Female,Yogyakarta,DI Yogyakarta,False,False,active
USR01283,"Bancar Thamrin, S.Sos",prayitna20@gmail.com,081211298102,2026-03-16 03:26:48.779221,google,1996-12-01,Female,Semarang,Jawa Tengah,True,True,active
USR01284,Opung 98299,opung98299@yopmail.com,085398227915,2026-03-30 01:31:59.779221,phone,1978-07-25,Male,Jakarta,DKI Jakarta,True,True,active
USR01285,Tirtayasa 39523,tirtayasa39523@mailinator.com,08119876598,2026-04-06 01:30:10.779221,email,1966-01-25,Female,Bandung,Jawa Barat,True,False,active
USR01286,Paiman Damanik,widya53@gmail.com,082346106651,2026-03-18 00:28:23.779221,google,2007-03-06,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01287,"Gadang Prasetya, S.H.",ctarihoran@yahoo.com,081387052284,2026-03-21 11:59:54.779221,google,1998-12-20,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01288,"Tiara Sudiati, S.Kom",napitupulusarah@yahoo.com,08112105921,2026-01-10 08:17:28.779221,phone,1972-12-24,Male,Denpasar,Bali,True,True,banned
USR01289,Kala 43203,kala43203@mailinator.com,089839233159,2025-12-13 00:26:53.779221,google,2004-02-28,Female,Yogyakarta,DI Yogyakarta,True,True,banned
USR01290,drg. Cawisono Puspasari,titinpratiwi@hotmail.com,085389690930,2025-12-30 14:42:54.779221,phone,2006-06-18,Male,Jakarta,DKI Jakarta,True,True,active
USR01291,Julia 15712,julia15712@gmail.com,087813106154,2026-03-29 06:06:04.779221,email,1977-05-17,Male,Bandung,Jawa Barat,True,False,active
USR01292,Lanjar Mahendra,mahendrakarja@hotmail.com,082171303454,2026-05-02 03:05:02.779221,email,1980-12-11,Male,Denpasar,Bali,True,True,active
USR01293,H. Purwa Saefullah,violetdamanik@hotmail.com,081655209685,2026-02-05 07:23:13.779221,facebook,2001-09-12,Female,Surabaya,Jawa Timur,True,True,active
USR01294,Tgk. Sabrina Purwanti,badriansyah@hotmail.com,082342875807,2025-12-16 21:41:53.779221,google,1968-12-17,Female,Jakarta,DKI Jakarta,True,True,active
USR01295,"dr. Mala Wasita, S.T.",zulaikadinda@yahoo.com,082225937106,2026-05-30 21:31:54.779221,email,1999-02-26,Male,Surabaya,Jawa Timur,True,True,active
USR01296,Padma Gunawan,bakionosetiawan@yahoo.com,081222901181,2026-03-20 15:31:37.779221,google,2001-08-30,Female,Surabaya,Jawa Timur,True,True,active
USR01297,Iriana Ardianto,vnababan@gmail.com,085128994710,2026-05-05 10:36:45.779221,google,2004-05-05,Male,Semarang,Jawa Tengah,True,True,active
USR01298,Asirwanda 87227,asirwanda87227@mailinator.com,081237307038,2026-01-31 22:40:51.779221,phone,1980-10-14,Female,Jakarta,DKI Jakarta,False,True,active
USR01299,"Lintang Hutagalung, S.H.",gambirasitompul@yahoo.com,08565200727,2026-02-02 01:00:34.779221,email,1969-09-15,Female,Semarang,Jawa Tengah,True,True,active
USR01300,"Luis Kuswoyo, S.Ked",zastuti@gmail.com,081822816522,2025-12-20 09:15:23.779221,google,2005-10-02,Male,Bandung,Jawa Barat,True,True,active
USR01301,"Ir. Warji Sitorus, S.T.",darijankusmawati@gmail.com,081882353403,2026-06-03 18:25:05.779221,facebook,1988-08-15,Male,Bandung,Jawa Barat,True,True,banned
USR01302,"Cut Yuni Sitorus, M.TI.",cakrabuanarahimah@hotmail.com,08565848379,2025-12-09 05:36:21.779221,google,1995-04-10,Female,Bandung,Jawa Barat,True,True,suspended
USR01303,"R. Luis Hassanah, M.Farm",hutasoitbanawi@gmail.com,081245175775,2026-04-21 18:30:49.779221,facebook,1991-02-11,Female,Makassar,Sulawesi Selatan,True,True,active
USR01304,Zizi Haryanto,bancarhandayani@gmail.com,088195519976,2026-01-15 10:10:34.779221,google,1985-12-12,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01305,Hj. Mala Haryanto,wastutibalidin@hotmail.com,085311130283,2026-02-04 05:33:28.779221,facebook,1968-12-25,Male,Surabaya,Jawa Timur,True,True,banned
USR01306,Zizi Wibowo,nkuswoyo@yahoo.com,085183679097,2025-12-31 13:51:21.779221,facebook,1981-04-18,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01307,"Ir. Winda Wahyuni, M.Ak",hasanahpranawa@yahoo.com,088756432833,2026-03-28 14:55:28.779221,google,1994-07-25,Male,Yogyakarta,DI Yogyakarta,True,True,banned
USR01308,Ir. Cinthia Sirait,hasanahdina@yahoo.com,08564675271,2025-12-19 18:26:32.779221,google,2005-06-07,Male,Jakarta,DKI Jakarta,True,True,suspended
USR01309,Balangga Jailani,riyanticahya@hotmail.com,081571509466,2025-12-25 20:14:19.779221,google,1978-08-10,Male,Jakarta,DKI Jakarta,True,True,active
USR01310,R. Suci Melani,nyana67@hotmail.com,089986208598,2026-04-30 17:43:56.779221,google,2007-09-06,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01311,Tirtayasa 85934,tirtayasa85934@tempmail.com,088460232496,2026-04-30 19:41:30.779221,phone,1978-01-31,Female,Yogyakarta,DI Yogyakarta,True,False,active
USR01312,Cahyo Gunawan,mahendraleo@hotmail.com,089544701832,2026-02-07 14:38:07.779221,email,1995-02-03,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01313,Ir. Perkasa Tamba,latika82@gmail.com,089969029762,2026-02-28 08:51:01.779221,email,1997-05-20,Female,Medan,Sumatera Utara,True,True,active
USR01314,Rahmi Siregar,okto08@hotmail.com,088624370816,2026-04-08 19:15:33.779221,google,1975-04-10,Male,Surabaya,Jawa Timur,True,True,active
USR01315,Dasa Mayasari,anggrainimalik@gmail.com,081894009764,2026-01-17 19:31:08.779221,phone,1979-01-25,Male,Semarang,Jawa Tengah,True,True,active
USR01316,"Upik Pangestu, S.Pt",harja77@hotmail.com,085166620520,2025-12-25 03:30:00.779221,facebook,1987-12-19,Male,Denpasar,Bali,True,True,active
USR01317,"Ir. Padmi Sitorus, M.Ak",raihan52@gmail.com,085123630720,2026-05-03 13:03:06.779221,phone,1996-05-06,Male,Denpasar,Bali,True,True,active
USR01318,"Dt. Jumari Prasetya, S.Ked",zaenabpradana@yahoo.com,088878368892,2026-02-23 03:07:37.779221,email,2007-11-21,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01319,Digdaya Laksmiwati,pardi36@gmail.com,088363712506,2026-01-07 15:42:47.779221,google,1965-11-21,Male,Bandung,Jawa Barat,True,True,active
USR01320,Ajeng Hidayanto,asmuni81@gmail.com,085769314812,2026-05-29 15:29:54.779221,phone,1985-03-16,Female,Denpasar,Bali,True,True,active
USR01321,Febi Usamah,bakianto03@gmail.com,082372690620,2026-05-19 03:49:04.779221,phone,1984-10-06,Male,Surabaya,Jawa Timur,True,True,active
USR01322,Darmaji Saptono,mustikapuspasari@gmail.com,085214898870,2026-02-27 04:02:42.779221,email,1977-07-31,Female,Surabaya,Jawa Timur,True,True,active
USR01323,Ajimin Nugroho,damar02@yahoo.com,081450444791,2026-01-13 06:37:53.779221,google,1972-12-25,Female,Medan,Sumatera Utara,True,True,suspended
USR01324,Fathonah Samosir,xpermadi@yahoo.com,089860788484,2026-03-25 08:44:15.779221,facebook,1977-02-03,Male,Bandung,Jawa Barat,True,True,active
USR01325,Elma 83618,elma83618@gmail.com,089691148205,2026-02-16 07:42:04.779221,phone,2007-11-03,Male,Semarang,Jawa Tengah,False,True,active
USR01326,Taswir 52485,taswir52485@tempmail.com,087896277583,2025-12-28 15:23:29.779221,email,1969-11-17,Male,Denpasar,Bali,True,True,active
USR01327,Cakrabirawa Mustofa,harjonasyidah@yahoo.com,085310338423,2026-05-24 11:04:09.779221,google,1990-11-25,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01328,Rahayu Aryani,bakimansusanti@hotmail.com,085548587625,2026-03-16 04:34:43.779221,email,1978-04-20,Female,Bandung,Jawa Barat,True,True,active
USR01329,"Drs. Ida Maryadi, S.Psi",balamantriusamah@yahoo.com,085313113730,2026-02-25 16:29:26.779221,google,1974-01-14,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01330,"Drs. Restu Lestari, S.Kom",halimahtari@hotmail.com,081223523308,2026-01-24 02:48:53.779221,google,1969-11-05,Female,Semarang,Jawa Tengah,True,True,suspended
USR01331,Kacung Wibisono,bella87@gmail.com,081943169838,2026-05-25 15:06:09.779221,google,1987-05-01,Female,Yogyakarta,DI Yogyakarta,True,True,banned
USR01332,Pangeran 31520,pangeran31520@gmail.com,081396148994,2025-12-20 08:45:45.779221,google,2001-03-10,Male,Medan,Sumatera Utara,False,True,active
USR01333,Zizi 58652,zizi58652@mailinator.com,081247047110,2026-01-18 18:20:56.779221,facebook,1998-04-27,Female,Semarang,Jawa Tengah,True,True,active
USR01334,"Nilam Kusmawati, S.T.",yuyainah@hotmail.com,082276623262,2026-05-03 04:07:42.779221,google,1967-12-03,Male,Yogyakarta,DI Yogyakarta,True,True,suspended
USR01335,Darmaji Pangestu,zprakasa@gmail.com,085930882678,2026-05-05 16:48:39.779221,phone,1986-04-03,Male,Makassar,Sulawesi Selatan,True,True,active
USR01336,Keisha Pertiwi,pangesturajasa@hotmail.com,082388092493,2026-04-13 20:18:40.779221,email,1971-03-14,Female,Semarang,Jawa Tengah,True,True,active
USR01337,Pardi Hutasoit,tirtayasa85@gmail.com,085158943645,2026-06-05 21:45:00.779221,google,2005-03-03,Female,Surabaya,Jawa Timur,True,True,active
USR01338,Jaka Mulyani,simon77@yahoo.com,085132232961,2026-04-25 03:19:53.779221,google,1993-04-05,Male,Surabaya,Jawa Timur,True,True,active
USR01339,Wani Mandasari,kenes60@gmail.com,085869544431,2026-03-20 11:46:29.779221,phone,1995-06-28,Female,Jakarta,DKI Jakarta,True,True,active
USR01340,Eman Yuliarti,tambacatur@yahoo.com,081240426837,2026-03-09 21:08:36.779221,facebook,1999-07-30,Male,Surabaya,Jawa Timur,True,True,active
USR01341,Dewi 67206,dewi67206@mailinator.com,087773079869,2026-05-31 13:33:25.779221,google,2002-08-19,Female,Yogyakarta,DI Yogyakarta,True,True,banned
USR01342,"Bahuwirya Saefullah, S.H.",lazuardicakrabirawa@yahoo.com,081675117698,2026-02-12 19:29:33.779221,google,1968-01-14,Female,Medan,Sumatera Utara,True,True,active
USR01343,Sutan Ganda Napitupulu,jais44@gmail.com,081310936049,2026-01-13 08:48:46.779221,phone,2006-07-15,Female,Semarang,Jawa Tengah,True,True,active
USR01344,Sabar Palastri,agus44@yahoo.com,081477176147,2025-12-15 03:02:37.779221,google,1992-11-28,Female,Jakarta,DKI Jakarta,True,True,active
USR01345,Yuni Prastuti,halimahsilvia@hotmail.com,082328113144,2026-01-19 10:20:13.779221,facebook,1975-08-04,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01346,"drg. Ghaliyati Pradana, S.Kom",hpradipta@hotmail.com,081388528134,2025-12-16 09:40:44.779221,phone,2003-01-14,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01347,"drg. Najam Hariyah, S.Psi",sihotangharimurti@yahoo.com,089744840452,2026-02-24 09:04:30.779221,google,1993-11-08,Female,Denpasar,Bali,True,True,active
USR01348,Ismail Hartati,wahyudinestiawan@hotmail.com,085168643840,2026-04-08 08:33:41.779221,google,1974-03-02,Female,Surabaya,Jawa Timur,True,True,active
USR01349,Unjani Anggriawan,wwahyuni@yahoo.com,088429063958,2025-12-26 09:10:46.779221,google,1980-10-10,Male,Makassar,Sulawesi Selatan,True,True,active
USR01350,Lintang Waskita,martana90@hotmail.com,089929487289,2026-02-22 10:23:57.779221,google,1967-08-16,Male,Surabaya,Jawa Timur,True,True,active
USR01351,Candra Sitompul,nwibowo@yahoo.com,085297077473,2026-03-20 12:13:11.779221,email,1969-10-07,Male,Semarang,Jawa Tengah,True,True,active
USR01352,dr. Dacin Kusmawati,sitompulkamaria@yahoo.com,082225100330,2026-04-08 09:46:07.779221,phone,2008-11-30,Female,Medan,Sumatera Utara,True,True,active
USR01353,Cornelia Narpati,wulandariintan@gmail.com,082318852788,2026-01-20 19:26:28.779221,google,1967-08-12,Male,Jakarta,DKI Jakarta,True,True,active
USR01354,"Ir. Nurul Dongoran, S.E.",cahyonowinarno@yahoo.com,08562251483,2026-05-16 02:04:56.779221,google,1979-06-11,Female,Jakarta,DKI Jakarta,True,True,active
USR01355,Erik Wahyuni,hasanahbalijan@yahoo.com,085258953018,2026-05-06 07:12:59.779221,phone,2000-09-19,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01356,Cawisono Simbolon,kwijaya@gmail.com,082299623431,2026-05-26 12:17:20.779221,google,1974-03-21,Male,Makassar,Sulawesi Selatan,True,True,active
USR01357,Gasti 42810,gasti42810@mailinator.com,089547062518,2026-01-28 10:03:40.779221,phone,1993-11-26,Female,Bandung,Jawa Barat,False,False,active
USR01358,Uli Hidayat,iputra@gmail.com,081373412327,2026-01-25 22:26:00.779221,google,1986-07-06,Male,Makassar,Sulawesi Selatan,True,True,active
USR01359,Yuliana Widiastuti,mmanullang@hotmail.com,087770269142,2026-03-10 12:05:52.779221,google,1986-07-19,Female,Surabaya,Jawa Timur,True,True,active
USR01360,R.A. Olivia Haryanti,hadi02@yahoo.com,081523215396,2026-02-13 07:13:40.779221,google,1969-10-13,Female,Makassar,Sulawesi Selatan,True,True,active
USR01361,"drg. Rahmi Prayoga, M.TI.",jelita77@yahoo.com,085790337084,2026-03-08 16:46:08.779221,google,2004-08-20,Female,Bandung,Jawa Barat,True,True,active
USR01362,Okto Iswahyudi,safina75@hotmail.com,082349288049,2026-03-14 06:12:14.779221,email,1985-09-03,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01363,Purwa 47037,purwa47037@mailinator.com,085313666354,2025-12-20 21:18:28.779221,google,2007-02-23,Female,Denpasar,Bali,False,True,active
USR01364,"R. Lidya Prayoga, S.E.",yharyanti@hotmail.com,085974516360,2026-03-22 05:35:21.779221,phone,1977-11-30,Male,Medan,Sumatera Utara,True,True,active
USR01365,"Qori Kuswoyo, S.Sos",permadigalih@yahoo.com,081451190832,2026-01-22 08:09:57.779221,email,2008-03-04,Female,Bandung,Jawa Barat,True,True,active
USR01366,T. Mulyanto Hidayat,aurorazulkarnain@hotmail.com,089677545724,2026-05-22 10:08:35.779221,email,1973-09-06,Male,Makassar,Sulawesi Selatan,True,True,active
USR01367,Citra Jailani,reza72@yahoo.com,082133187229,2026-02-11 13:07:12.779221,email,1979-07-18,Female,Semarang,Jawa Tengah,True,True,active
USR01368,Dt. Jail Dongoran,uyainahzizi@hotmail.com,085229797191,2026-05-31 12:22:18.779221,google,1996-11-11,Female,Denpasar,Bali,True,True,active
USR01369,Jasmin Wacana,putufirgantoro@gmail.com,085367527165,2026-01-26 16:33:39.779221,google,1982-06-26,Female,Bandung,Jawa Barat,True,True,active
USR01370,Nyana Mansur,umi77@yahoo.com,081319072822,2026-05-24 22:41:02.779221,facebook,1970-01-28,Male,Medan,Sumatera Utara,True,True,active
USR01371,Kuncara Wahyuni,taufikmandala@yahoo.com,088663806106,2026-03-11 10:08:42.779221,phone,1984-06-05,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01372,"R. Ella Budiyanto, M.Ak",nugroholanjar@gmail.com,082281003033,2026-03-02 18:03:29.779221,phone,2001-10-24,Female,Denpasar,Bali,True,True,active
USR01373,"Kania Narpati, S.Pt",wastutikenes@gmail.com,081745332312,2026-03-19 09:47:56.779221,phone,1995-06-02,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01374,Elma Pratama,wulandarifarah@gmail.com,081759729857,2026-05-08 23:23:23.779221,google,1995-07-07,Female,Medan,Sumatera Utara,True,True,active
USR01375,"Alika Usada, M.TI.",wibisonoyance@yahoo.com,081791065376,2026-05-07 22:08:25.779221,phone,1995-08-24,Female,Bandung,Jawa Barat,True,True,active
USR01376,Liman Ardianto,waluyohadi@gmail.com,088553939110,2026-04-04 17:47:27.779221,email,1990-12-04,Female,Semarang,Jawa Tengah,True,True,active
USR01377,Daliono Iswahyudi,andrianiasman@gmail.com,085853173686,2026-02-26 22:02:48.779221,google,1988-05-16,Female,Denpasar,Bali,True,True,active
USR01378,"R.A. Sabrina Winarsih, S.Pt",dadiwidiastuti@gmail.com,089877083557,2026-04-26 00:21:17.779221,google,1976-10-18,Male,Makassar,Sulawesi Selatan,True,True,active
USR01379,Heryanto Mulyani,simbolonmariadi@hotmail.com,081213707261,2026-01-24 20:36:23.779221,google,2008-01-31,Male,Semarang,Jawa Tengah,True,True,active
USR01380,Leo Pranowo,haryani@gmail.com,089727480237,2026-03-07 10:51:30.779221,google,1979-12-24,Male,Bandung,Jawa Barat,True,True,active
USR01381,Garda Sinaga,amongwacana@hotmail.com,085774712451,2025-12-29 01:42:02.779221,email,1986-12-14,Female,Surabaya,Jawa Timur,True,True,active
USR01382,Harsaya Prabowo,eprasetya@hotmail.com,085875779538,2026-03-01 17:18:25.779221,google,1984-05-19,Male,Denpasar,Bali,True,True,active
USR01383,Salsabila 38704,salsabila38704@yopmail.com,08567240267,2026-01-30 02:16:17.779221,phone,2007-11-21,Male,Yogyakarta,DI Yogyakarta,True,False,active
USR01384,Aurora Hidayat,rizkisihombing@hotmail.com,082123900306,2026-04-16 14:13:00.779221,google,1999-06-06,Male,Jakarta,DKI Jakarta,True,True,active
USR01385,Narji Nasyiah,jefrikuswoyo@hotmail.com,085986321420,2026-05-12 07:58:46.779221,facebook,1987-07-03,Female,Surabaya,Jawa Timur,True,True,active
USR01386,"Mursinin Wibisono, S.E.I",gara57@gmail.com,085276498932,2026-05-18 22:57:07.779221,google,1988-03-27,Male,Surabaya,Jawa Timur,True,True,active
USR01387,Lulut Padmasari,gwibowo@hotmail.com,085312593999,2026-06-05 23:16:20.779221,email,1981-03-31,Male,Medan,Sumatera Utara,True,True,active
USR01388,Drs. Niyaga Budiman,artantosusanti@gmail.com,082115279811,2026-05-30 11:31:44.779221,facebook,1986-06-13,Female,Jakarta,DKI Jakarta,True,True,active
USR01389,Okto Aryani,piahutapea@gmail.com,082265468002,2026-05-20 04:20:15.779221,google,1974-10-16,Female,Denpasar,Bali,True,True,active
USR01390,Pangestu 14928,pangestu14928@gmail.com,082147398032,2026-01-24 22:35:29.779221,phone,1999-05-15,Male,Jakarta,DKI Jakarta,False,False,active
USR01391,Farah Maryadi,pputra@gmail.com,085953633699,2026-01-28 12:32:41.779221,google,1981-08-19,Female,Jakarta,DKI Jakarta,True,True,active
USR01392,"Rahayu Handayani, S.Psi",kalasimanjuntak@hotmail.com,08566453433,2025-12-30 03:02:41.779221,email,1968-02-16,Male,Medan,Sumatera Utara,True,True,active
USR01393,Eva 91944,eva91944@yopmail.com,088976203738,2026-01-09 02:18:17.779221,email,1993-08-31,Male,Surabaya,Jawa Timur,True,True,active
USR01394,"Rahmat Suwarno, S.Ked",mujursiregar@gmail.com,08118201418,2025-12-20 13:38:06.779221,email,1979-06-09,Female,Bandung,Jawa Barat,True,True,active
USR01395,Dt. Umaya Widiastuti,yulianaprasetya@hotmail.com,085733037865,2026-03-07 02:21:22.779221,phone,1991-05-23,Female,Bandung,Jawa Barat,True,True,active
USR01396,Tgk. Cemplunk Handayani,haryantoani@gmail.com,082175666288,2026-01-29 10:17:14.779221,google,1978-07-12,Male,Makassar,Sulawesi Selatan,True,True,active
USR01397,Bala 39598,bala39598@mailinator.com,085376459478,2026-05-22 09:15:51.779221,google,2008-08-07,Male,Bandung,Jawa Barat,False,False,active
USR01398,Wakiman Putra,cemplunknatsir@hotmail.com,088285839021,2026-05-21 14:14:11.779221,phone,2002-10-12,Male,Bandung,Jawa Barat,True,True,active
USR01399,"R.A. Gilda Mayasari, S.Pt",thastuti@gmail.com,081259848952,2026-05-08 19:42:07.779221,email,1978-11-15,Male,Semarang,Jawa Tengah,True,True,active
USR01400,Irwan Nugroho,luluhsuwarno@hotmail.com,082382774717,2026-03-30 04:01:39.779221,phone,1995-12-08,Male,Jakarta,DKI Jakarta,True,True,active
USR01401,"Damar Saputra, M.Kom.",tarihoranraden@yahoo.com,085135827317,2026-01-26 00:41:25.779221,google,1976-11-05,Male,Bandung,Jawa Barat,True,True,active
USR01402,Maida Anggraini,ymangunsong@yahoo.com,089597506740,2026-05-14 09:35:56.779221,google,1966-10-12,Male,Jakarta,DKI Jakarta,True,True,active
USR01403,"dr. Irsad Hutasoit, S.Pd",intannatsir@yahoo.com,082314481563,2026-01-21 21:45:07.779221,phone,1991-04-28,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR01404,Ina Hasanah,pardi89@yahoo.com,082235990060,2026-05-04 15:08:54.779221,google,1970-04-30,Male,Medan,Sumatera Utara,True,True,active
USR01405,Diana Halimah,galaknainggolan@gmail.com,082231905860,2026-04-02 23:42:41.779221,google,1966-04-21,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR01406,"Drs. Titi Wahyudin, M.Kom.",zagustina@hotmail.com,085982258236,2026-04-13 06:46:28.779221,email,1990-10-28,Male,Semarang,Jawa Tengah,True,True,active
USR01407,Nurul Samosir,wasitabahuwarna@gmail.com,085569637099,2026-05-09 11:45:46.779221,email,1991-08-14,Female,Makassar,Sulawesi Selatan,True,True,active
